Date,"Pressure, mbar","Temperature, *C","RH, %","Dew Point, *C","Wind Direction, *","Wind Speed, m/s","Gust Speed, m/s","Rain, mm","Battery, V","PAR, uE","PAR, uE","PAR, uE"
11-12-17 04:35:00 PM,989.2,27.38,71.6,21.82,351,0.5,2,0,4.451,-888.88,,
11-12-17 04:40:00 PM,989.2,26.94,72.6,21.62,350,0.5,1.5,0,4.46,-888.88,,
11-12-17 04:45:00 PM,989.2,26.74,73.7,21.68,348,0,0.5,0,4.405,-888.88,,
11-12-17 04:50:00 PM,989.3,26.82,74.3,21.89,348,0,1,0,4.453,-888.88,,
11-12-17 04:55:00 PM,989.3,26.67,74.8,21.85,348,0,1,0,4.474,-888.88,,
11-12-17 05:00:00 PM,989.3,26.45,75.7,21.84,348,0,0.5,0,4.414,-888.88,,
11-12-17 05:05:00 PM,989.4,26.16,76.6,21.75,348,0,0.5,0,4.421,-888.88,,
11-12-17 05:10:00 PM,989.4,26.01,77,21.69,354,0.5,1.5,0,4.462,-888.88,,
11-12-17 05:15:00 PM,989.5,25.74,78.1,21.67,0,0,1,0,4.445,-888.88,,
11-12-17 05:20:00 PM,989.5,25.5,79,21.62,0,0.5,2,0,4.389,-888.88,,
11-12-17 05:25:00 PM,989.6,25.23,80.4,21.65,357,0.5,2.5,0,4.374,-888.88,,
11-12-17 05:30:00 PM,989.7,25.09,81.3,21.69,358,0,1.5,0,4.37,-888.88,,
11-12-17 05:35:00 PM,989.7,24.92,82,21.66,355,0.5,2,0,4.364,-888.88,,
11-12-17 05:40:00 PM,989.7,24.82,82.8,21.73,354,1,2,0,4.356,-888.88,,
11-12-17 05:45:00 PM,989.8,24.75,83.2,21.73,352,0.5,2,0,4.35,-888.88,,
11-12-17 05:50:00 PM,989.9,24.63,83.6,21.69,357,0.5,2.5,0,4.346,-888.88,,
11-12-17 05:55:00 PM,989.8,24.48,84.1,21.65,0,0.5,2,0,4.343,-888.88,,
11-12-17 06:00:00 PM,989.8,24.36,84.6,21.63,350,1,2,0,4.34,-888.88,,
11-12-17 06:05:00 PM,989.9,24.27,85,21.61,358,0.5,1.5,0,4.338,-888.88,,
11-12-17 06:10:00 PM,990,24.17,85.3,21.57,352,0.5,1.5,0,4.335,-888.88,,
11-12-17 06:15:00 PM,990,24.07,85.7,21.56,352,1,3,0,4.326,-888.88,,
11-12-17 06:20:00 PM,990,23.98,86.1,21.54,352,1,3,0,4.311,-888.88,,
11-12-17 06:25:00 PM,990.1,23.88,86.6,21.54,350,1,2.5,0,4.298,-888.88,,
11-12-17 06:30:00 PM,990.1,23.79,87,21.52,352,1,2.5,0,4.302,-888.88,,
11-12-17 06:35:00 PM,990.2,23.71,87.5,21.54,350,1,3,0,4.304,-888.88,,
11-12-17 06:40:00 PM,990.3,23.66,88,21.59,352,1.5,3,0,4.305,-888.88,,
11-12-17 06:45:00 PM,990.4,23.57,88.3,21.55,348,1,3,0,4.305,-888.88,,
11-12-17 06:50:00 PM,990.4,23.5,88.7,21.55,351,1,2,0,4.305,-888.88,,
11-12-17 06:55:00 PM,990.4,23.4,89.2,21.55,354,1,3,0,4.305,-888.88,,
11-12-17 07:00:00 PM,990.6,23.33,89.7,21.57,355,1,2,0,4.305,-888.88,,
11-12-17 07:05:00 PM,990.7,23.21,90,21.5,348,1,2.5,0,4.304,-888.88,,
11-12-17 07:10:00 PM,990.8,23.16,90.5,21.55,350,1,2.5,0,4.304,-888.88,,
11-12-17 07:15:00 PM,990.8,23.06,90.7,21.49,345,0.5,2,0,4.304,-888.88,,
11-12-17 07:20:00 PM,990.9,22.97,90.9,21.43,347,0.5,2,0,4.304,-888.88,,
11-12-17 07:25:00 PM,990.9,22.97,91.3,21.5,350,1,2.5,0,4.302,-888.88,,
11-12-17 07:30:00 PM,990.9,22.9,91.6,21.48,352,1,2.5,0,4.302,-888.88,,
11-12-17 07:35:00 PM,991,22.87,91.9,21.51,350,1.5,3,0,4.302,-888.88,,
11-12-17 07:40:00 PM,991.1,22.85,92,21.51,354,1,2.5,0,4.301,-888.88,,
11-12-17 07:45:00 PM,991,22.8,92.2,21.5,351,1,2.5,0,4.301,-888.88,,
11-12-17 07:50:00 PM,991.1,22.8,92.4,21.53,352,1.5,3.5,0,4.301,-888.88,,
11-12-17 07:55:00 PM,991.2,22.75,92.5,21.5,351,1,2.5,0,4.299,-888.88,,
11-12-17 08:00:00 PM,991.3,22.68,92.7,21.47,352,1,2.5,0,4.299,-888.88,,
11-12-17 08:05:00 PM,991.2,22.58,92.8,21.39,345,0.5,1.5,0,4.298,-888.88,,
11-12-17 08:10:00 PM,991.3,22.47,92.9,21.29,341,0.5,1.5,0,4.298,-888.88,,
11-12-17 08:15:00 PM,991.3,22.39,93.1,21.25,343,0,1,0,4.29,-888.88,,
11-12-17 08:20:00 PM,991.3,22.39,93.4,21.3,347,0.5,2,0,4.277,-888.88,,
11-12-17 08:25:00 PM,991.4,22.35,93.6,21.29,352,0.5,2,0,4.266,-888.88,,
11-12-17 08:30:00 PM,991.5,22.3,93.6,21.24,343,0.5,2.5,0,4.272,-888.88,,
11-12-17 08:35:00 PM,991.5,22.25,93.8,21.23,343,0.5,1.5,0,4.277,-888.88,,
11-12-17 08:40:00 PM,991.6,22.23,93.8,21.21,344,0.5,2,0,4.28,-888.88,,
11-12-17 08:45:00 PM,991.6,22.27,93.9,21.27,347,0.5,2,0,4.281,-888.88,,
11-12-17 08:50:00 PM,991.7,22.27,94,21.29,347,0.5,2.5,0,4.283,-888.88,,
11-12-17 08:55:00 PM,991.8,22.25,94,21.27,351,0.5,2,0,4.284,-888.88,,
11-12-17 09:00:00 PM,991.8,22.15,94,21.17,345,0.5,2,0,4.284,-888.88,,
11-12-17 09:05:00 PM,991.8,22.11,94,21.12,345,0.5,2,0,4.284,-888.88,,
11-12-17 09:10:00 PM,991.9,22.01,94.1,21.05,338,0.5,1.5,0,4.286,-888.88,,
11-12-17 09:15:00 PM,991.9,21.94,94.2,20.99,341,0.5,2,0,4.286,-888.88,,
11-12-17 09:20:00 PM,991.9,21.91,94.2,20.97,338,0.5,2,0,4.286,-888.88,,
11-12-17 09:25:00 PM,991.9,21.91,94.3,20.98,344,0.5,2,0,4.286,-888.88,,
11-12-17 09:30:00 PM,992,21.94,94.5,21.04,341,0.5,2.5,0,4.286,-888.88,,
11-12-17 09:35:00 PM,992,21.87,94.5,20.97,336,0.5,2,0,4.286,-888.88,,
11-12-17 09:40:00 PM,992.1,21.84,94.6,20.97,338,0.5,1.5,0,4.286,-888.88,,
11-12-17 09:45:00 PM,992.1,21.8,94.7,20.93,344,0,1.5,0,4.286,-888.88,,
11-12-17 09:50:00 PM,992.1,21.75,94.8,20.9,343,0,1.5,0,4.286,-888.88,,
11-12-17 09:55:00 PM,992.1,21.7,94.8,20.86,333,0,1.5,0,4.286,-888.88,,
11-12-17 10:00:00 PM,992.2,21.68,94.8,20.83,340,0,1.5,0,4.286,-888.88,,
11-12-17 10:05:00 PM,992.2,21.68,94.9,20.85,343,0,1.5,0,4.286,-888.88,,
11-12-17 10:10:00 PM,992.1,21.65,94.9,20.83,340,0,1,0,4.286,-888.88,,
11-12-17 10:15:00 PM,992.2,21.6,94.9,20.78,338,0,0.5,0,4.28,-888.88,,
11-12-17 10:20:00 PM,992.2,21.53,94.9,20.71,338,0,1,0,4.266,-888.88,,
11-12-17 10:25:00 PM,992.2,21.51,94.9,20.68,338,0,1,0,4.254,-888.88,,
11-12-17 10:30:00 PM,992.2,21.56,94.9,20.73,338,0,1,0,4.26,-888.88,,
11-12-17 10:35:00 PM,992.1,21.6,94.9,20.78,340,0,1,0,4.265,-888.88,,
11-12-17 10:40:00 PM,992.1,21.6,95,20.8,341,0,1,0,4.269,-888.88,,
11-12-17 10:45:00 PM,992.1,21.63,94.9,20.8,340,0,1,0,4.272,-888.88,,
11-12-17 10:50:00 PM,992.1,21.68,94.9,20.85,340,0,1.5,0,4.274,-888.88,,
11-12-17 10:55:00 PM,992.1,21.72,94.8,20.88,348,0,1.5,0,4.274,-888.88,,
11-12-17 11:00:00 PM,992.1,21.75,94.7,20.89,341,0.5,2,0,4.275,-888.88,,
11-12-17 11:05:00 PM,992.1,21.77,94.6,20.89,337,0,1.5,0,4.277,-888.88,,
11-12-17 11:10:00 PM,992.1,21.8,94.5,20.9,336,0,1.5,0,4.278,-888.88,,
11-12-17 11:15:00 PM,992,21.82,94.4,20.91,338,0,1,0,4.278,-888.88,,
11-12-17 11:20:00 PM,991.9,21.87,94.3,20.94,347,0.5,1.5,0,4.278,-888.88,,
11-12-17 11:25:00 PM,991.9,21.87,94.2,20.92,352,0,1,0,4.28,-888.88,,
11-12-17 11:30:00 PM,991.9,21.87,94.1,20.9,354,0,1,0,4.28,-888.88,,
11-12-17 11:35:00 PM,991.9,21.89,94,20.91,354,0,1,0,4.28,-888.88,,
11-12-17 11:40:00 PM,991.8,21.91,93.9,20.92,354,0,1,0,4.28,-888.88,,
11-12-17 11:45:00 PM,991.7,21.94,93.9,20.94,354,0,0.5,0,4.28,-888.88,,
11-12-17 11:50:00 PM,991.7,21.94,93.8,20.92,354,0,1,0,4.28,-888.88,,
11-12-17 11:55:00 PM,991.8,21.91,93.8,20.9,354,0,1,0,4.28,-888.88,,
12-12-17 12:00:00 AM,991.8,21.87,93.8,20.85,354,0,1,0,4.28,-888.88,,
12-12-17 12:05:00 AM,991.7,21.84,93.9,20.84,354,0,0.5,0,4.28,-888.88,,
12-12-17 12:10:00 AM,991.6,21.87,93.9,20.87,354,0,1,0,4.28,-888.88,,
12-12-17 12:15:00 AM,991.6,21.87,93.9,20.87,354,0,0,0,4.275,-888.88,,
12-12-17 12:20:00 AM,991.6,21.87,94,20.89,354,0,0,0,4.26,-888.88,,
12-12-17 12:25:00 AM,991.5,21.8,94.1,20.83,354,0,0,0,4.248,-888.88,,
12-12-17 12:30:00 AM,991.5,21.82,94.2,20.87,354,0,0,0,4.256,-888.88,,
12-12-17 12:35:00 AM,991.5,21.82,94.2,20.87,354,0,0,0,4.259,-888.88,,
12-12-17 12:40:00 AM,991.4,21.84,94.2,20.9,354,0,0,0,4.262,-888.88,,
12-12-17 12:45:00 AM,991.4,21.89,94.2,20.94,354,0,0.5,0,4.263,-888.88,,
12-12-17 12:50:00 AM,991.4,21.87,94.3,20.94,352,0,1,0,4.266,-888.88,,
12-12-17 12:55:00 AM,991.4,21.82,94.3,20.89,352,0,1,0,4.268,-888.88,,
12-12-17 01:00:00 AM,991.3,21.82,94.4,20.91,352,0,0.5,0,4.269,-888.88,,
12-12-17 01:05:00 AM,991.3,21.82,94.5,20.92,352,0,0.5,0,4.269,-888.88,,
12-12-17 01:10:00 AM,991.3,21.8,94.6,20.92,352,0,1,0,4.271,-888.88,,
12-12-17 01:15:00 AM,991.2,21.8,94.5,20.9,341,0,1.5,0,4.271,-888.88,,
12-12-17 01:20:00 AM,991.2,21.8,94.5,20.9,341,0,1,0,4.272,-888.88,,
12-12-17 01:25:00 AM,991.2,21.77,94.6,20.89,338,0,1,0,4.272,-888.88,,
12-12-17 01:30:00 AM,991.1,21.8,94.7,20.93,338,0,0.5,0,4.272,-888.88,,
12-12-17 01:35:00 AM,991.1,21.8,94.7,20.93,338,0,1,0,4.272,-888.88,,
12-12-17 01:40:00 AM,990.9,21.77,94.8,20.93,338,0,1,0,4.272,-888.88,,
12-12-17 01:45:00 AM,990.9,21.82,94.8,20.98,352,0.5,2,0,4.272,-888.88,,
12-12-17 01:50:00 AM,990.7,21.87,94.7,21.01,341,0,1.5,0,4.274,-888.88,,
12-12-17 01:55:00 AM,990.7,21.82,94.7,20.96,343,0,0,0,4.274,-888.88,,
12-12-17 02:00:00 AM,990.6,21.84,94.6,20.97,343,0,0.5,0,4.274,-888.88,,
12-12-17 02:05:00 AM,990.7,21.84,94.5,20.95,343,0,0.5,0,4.274,-888.88,,
12-12-17 02:10:00 AM,990.7,21.77,94.5,20.88,343,0,0,0,4.274,-888.88,,
12-12-17 02:15:00 AM,990.6,21.75,94.6,20.87,343,0,0.5,0,4.268,-888.88,,
12-12-17 02:20:00 AM,990.6,21.7,94.7,20.84,343,0,0,0,4.254,-888.88,,
12-12-17 02:25:00 AM,990.6,21.75,94.8,20.9,343,0,0,0,4.241,-888.88,,
12-12-17 02:30:00 AM,990.5,21.75,94.8,20.9,343,0,1,0,4.25,-888.88,,
12-12-17 02:35:00 AM,990.6,21.72,94.8,20.88,343,0,0,0,4.254,-888.88,,
12-12-17 02:40:00 AM,990.5,21.63,94.8,20.79,343,0,0,0,4.257,-888.88,,
12-12-17 02:45:00 AM,990.5,21.63,95,20.82,343,0,1,0,4.259,-888.88,,
12-12-17 02:50:00 AM,990.4,21.65,95.1,20.86,343,0,0.5,0,4.26,-888.88,,
12-12-17 02:55:00 AM,990.4,21.65,95.1,20.86,338,0,1,0,4.262,-888.88,,
12-12-17 03:00:00 AM,990.4,21.65,95.1,20.86,337,0,1,0,4.262,-888.88,,
12-12-17 03:05:00 AM,990.4,21.63,95.1,20.84,337,0,0.5,0,4.262,-888.88,,
12-12-17 03:10:00 AM,990.4,21.63,95.1,20.84,337,0,0.5,0,4.265,-888.88,,
12-12-17 03:15:00 AM,990.5,21.6,95.1,20.81,337,0,1,0,4.265,-888.88,,
12-12-17 03:20:00 AM,990.4,21.63,95.1,20.84,336,0,1.5,0,4.266,-888.88,,
12-12-17 03:25:00 AM,990.4,21.65,95,20.84,344,0,1.5,0,4.266,-888.88,,
12-12-17 03:30:00 AM,990.4,21.68,94.9,20.85,350,0.5,2,0,4.266,-888.88,,
12-12-17 03:35:00 AM,990.4,21.65,94.8,20.81,347,0.5,1.5,0,4.266,-888.88,,
12-12-17 03:40:00 AM,990.4,21.63,94.6,20.75,348,0,1,0,4.268,-888.88,,
12-12-17 03:45:00 AM,990.4,21.58,94.6,20.7,350,0,1,0,4.268,-888.88,,
12-12-17 03:50:00 AM,990.5,21.58,94.4,20.67,350,0,1,0,4.268,-888.88,,
12-12-17 03:55:00 AM,990.5,21.56,94.5,20.66,343,0,1.5,0,4.268,-888.88,,
12-12-17 04:00:00 AM,990.4,21.53,94.4,20.62,343,0,0.5,0,4.268,-888.88,,
12-12-17 04:05:00 AM,990.5,21.51,94.4,20.6,343,0,0.5,0,4.268,-888.88,,
12-12-17 04:10:00 AM,990.5,21.53,94.4,20.62,343,0,1,0,4.268,-888.88,,
12-12-17 04:15:00 AM,990.6,21.51,94.4,20.6,343,0,1,0,4.262,-888.88,,
12-12-17 04:20:00 AM,990.6,21.53,94.5,20.64,343,0,0.5,0,4.244,-888.88,,
12-12-17 04:25:00 AM,990.6,21.56,94.4,20.65,341,0,1,0,4.235,-888.88,,
12-12-17 04:30:00 AM,990.7,21.56,94.4,20.65,341,0,0,0,4.245,-888.88,,
12-12-17 04:35:00 AM,990.7,21.56,94.4,20.65,341,0,0,0,4.248,-888.88,,
12-12-17 04:40:00 AM,990.7,21.56,94.5,20.66,341,0,0,0,4.253,-888.88,,
12-12-17 04:45:00 AM,990.7,21.56,94.5,20.66,341,0,0,0,4.254,-888.88,,
12-12-17 04:50:00 AM,990.8,21.53,94.5,20.64,341,0,0,0,4.256,-888.88,,
12-12-17 04:55:00 AM,990.7,21.51,94.4,20.6,341,0,0,0,4.257,-888.88,,
12-12-17 05:00:00 AM,990.7,21.46,94.5,20.57,341,0,0,0,4.259,-888.88,,
12-12-17 05:05:00 AM,990.8,21.46,94.6,20.59,341,0,0,0,4.259,-888.88,,
12-12-17 05:10:00 AM,990.8,21.49,94.7,20.63,341,0,0,0,4.26,-888.88,,
12-12-17 05:15:00 AM,990.9,21.49,94.7,20.63,341,0,0,0,4.26,-888.88,,
12-12-17 05:20:00 AM,990.9,21.44,94.7,20.58,341,0,0,0,4.26,-888.88,,
12-12-17 05:25:00 AM,990.9,21.49,94.7,20.63,341,0,0,0,4.262,-888.88,,
12-12-17 05:30:00 AM,990.9,21.49,94.8,20.64,341,0,0,0,4.262,-888.88,,
12-12-17 05:35:00 AM,990.9,21.44,94.9,20.61,341,0,0,0,4.262,-888.88,,
12-12-17 05:40:00 AM,990.9,21.37,95,20.56,341,0,0,0,4.262,-888.88,,
12-12-17 05:45:00 AM,990.9,21.27,95.1,20.48,341,0,0,0,4.262,-888.88,,
12-12-17 05:50:00 AM,991.1,21.22,95.2,20.45,341,0,0,0,4.262,-888.88,,
12-12-17 05:55:00 AM,991.1,21.27,95.3,20.52,341,0,0,0,4.262,-888.88,,
12-12-17 06:00:00 AM,991.2,21.27,95.4,20.53,341,0,0,0,4.262,-888.88,,
12-12-17 06:05:00 AM,991.3,21.32,95.5,20.6,341,0,0,0,4.262,-888.88,,
12-12-17 06:10:00 AM,991.3,21.34,95.5,20.62,341,0,0,0,4.262,-888.88,,
12-12-17 06:15:00 AM,991.4,21.32,95.7,20.63,341,0,0,0,4.257,-888.88,,
12-12-17 06:20:00 AM,991.5,21.25,95.8,20.58,341,0,0,0,4.241,-888.88,,
12-12-17 06:25:00 AM,991.6,21.22,95.7,20.54,341,0,0,0,4.23,-888.88,,
12-12-17 06:30:00 AM,991.6,21.2,95.9,20.55,341,0,0,0,4.241,-888.88,,
12-12-17 06:35:00 AM,991.7,21.27,96,20.63,341,0,0,0,4.244,-888.88,,
12-12-17 06:40:00 AM,991.8,21.34,96,20.71,341,0,0,0,4.248,-888.88,,
12-12-17 06:45:00 AM,991.9,21.44,96,20.8,341,0,0,0,4.251,-888.88,,
12-12-17 06:50:00 AM,991.8,21.51,96.1,20.89,341,0,0,0,4.257,-888.88,,
12-12-17 06:55:00 AM,991.9,21.56,96,20.92,341,0,0,0,4.263,-888.88,,
12-12-17 07:00:00 AM,992,21.56,96.1,20.94,341,0,0,0,4.274,-888.88,,
12-12-17 07:05:00 AM,992,21.63,96,20.99,341,0,0,0,4.286,-888.88,,
12-12-17 07:10:00 AM,992.1,21.7,95.9,21.05,341,0,0,0,4.299,-888.88,,
12-12-17 07:15:00 AM,992.2,21.75,95.9,21.09,341,0,0,0,4.316,-888.88,,
12-12-17 07:20:00 AM,992.2,21.84,95.9,21.19,341,0,0,0,4.331,-888.88,,
12-12-17 07:25:00 AM,992.2,21.87,95.9,21.21,341,0,0,0,4.352,-888.88,,
12-12-17 07:30:00 AM,992.3,21.99,95.8,21.31,341,0,0,0,4.371,-888.88,,
12-12-17 07:35:00 AM,992.3,22.03,95.7,21.34,341,0,0,0,4.402,-888.88,,
12-12-17 07:40:00 AM,992.4,22.11,95.7,21.42,341,0,0.5,0,4.432,-888.88,,
12-12-17 07:45:00 AM,992.5,22.23,95.4,21.48,341,0,1,0,4.456,-888.88,,
12-12-17 07:50:00 AM,992.6,22.3,95.3,21.54,341,0,1,0,4.453,-888.88,,
12-12-17 07:55:00 AM,992.6,22.56,95.2,21.78,341,0,0.5,0,4.432,-888.88,,
12-12-17 08:00:00 AM,992.7,22.61,94.9,21.78,336,0.5,1.5,0,4.417,-888.88,,
12-12-17 08:05:00 AM,992.7,22.75,94.5,21.85,341,0.5,2,0,4.409,-888.88,,
12-12-17 08:10:00 AM,992.7,22.75,94,21.77,347,0.5,2,0,4.4,-888.88,,
12-12-17 08:15:00 AM,992.8,22.85,93.7,21.81,354,0.5,1.5,0,4.408,-888.88,,
12-12-17 08:20:00 AM,992.8,22.97,93.4,21.87,317,0,1.5,0,4.445,-888.88,,
12-12-17 08:25:00 AM,992.8,23.66,93,22.5,306,0,1,0,4.463,-888.88,,
12-12-17 08:30:00 AM,993,23.76,91.8,22.38,312,0.5,2,0,4.456,-888.88,,
12-12-17 08:35:00 AM,992.9,23.47,90.8,21.91,337,0.5,2.5,0,4.439,-888.88,,
12-12-17 08:40:00 AM,993.1,23.71,90.9,22.17,336,0,1.5,0,4.426,-888.88,,
12-12-17 08:45:00 AM,993.1,23.66,90.3,22.01,345,0.5,2.5,0,4.417,-888.88,,
12-12-17 08:50:00 AM,993,23.79,90.1,22.09,340,0.5,2.5,0,4.406,-888.88,,
12-12-17 08:55:00 AM,993.2,23.74,89.7,21.97,326,0.5,2.5,0,4.398,-888.88,,
12-12-17 09:00:00 AM,993.2,23.88,89.6,22.1,333,0,1.5,0,4.421,-888.88,,
12-12-17 09:05:00 AM,993.2,24.24,89.2,22.38,329,0,2,0,4.462,-888.88,,
12-12-17 09:10:00 AM,993.3,25.09,88.3,23.05,352,0.5,1.5,0,4.468,-888.88,,
12-12-17 09:15:00 AM,993.3,25.38,86.7,23.03,340,0,1.5,0,4.448,-888.88,,
12-12-17 09:20:00 AM,993.2,25.48,85,22.8,355,0.5,2,0,4.435,-888.88,,
12-12-17 09:25:00 AM,993.2,26.16,84.6,23.39,334,0.5,2,0,4.421,-888.88,,
12-12-17 09:30:00 AM,993.3,25.7,83.7,22.76,344,1,3,0,4.412,-888.88,,
12-12-17 09:35:00 AM,993.3,25.94,83.8,23.02,338,0,2.5,0,4.403,-888.88,,
12-12-17 09:40:00 AM,993.3,25.77,82.8,22.65,341,0.5,2.5,0,4.409,-888.88,,
12-12-17 09:45:00 AM,993.2,26.23,82.5,23.04,340,0,1,0,4.448,-888.88,,
12-12-17 09:50:00 AM,993.2,26.4,81.8,23.07,310,0,1,0,4.463,-888.88,,
12-12-17 09:55:00 AM,993.1,26.48,81.1,23,350,0,1.5,0,4.447,-888.88,,
12-12-17 10:00:00 AM,993.1,26.5,80.9,22.98,350,0,1,0,4.429,-888.88,,
12-12-17 10:05:00 AM,993,25.87,80.6,22.3,351,0.5,2,0,4.417,-888.88,,
12-12-17 10:10:00 AM,993,26.35,81.6,22.98,341,0.5,6.5,0,4.405,-888.88,,
12-12-17 10:15:00 AM,993,26.48,80.5,22.87,345,0,1,0,4.4,-888.88,,
12-12-17 10:20:00 AM,993,27.04,80,23.32,341,0,0.5,0,4.438,-888.88,,
12-12-17 10:25:00 AM,993,26.57,79.3,22.72,341,0,1.5,0,4.466,-888.88,,
12-12-17 10:30:00 AM,992.9,26.35,79.7,22.59,98,0,1,0,4.454,-888.88,,
12-12-17 10:35:00 AM,992.8,26.89,80,23.18,101,0,0.5,0,4.432,-888.88,,
12-12-17 10:40:00 AM,992.7,27.33,79.1,23.42,104,0,0,0,4.417,-888.88,,
12-12-17 10:45:00 AM,992.6,28.02,77.9,23.83,104,0,0.5,0,4.405,-888.88,,
12-12-17 10:50:00 AM,992.5,27.92,75.9,23.31,70,0,2,0,4.406,-888.88,,
12-12-17 10:55:00 AM,992.5,26.89,76.8,22.5,29,0,2,0,4.448,-888.88,,
12-12-17 11:00:00 AM,992.4,27.26,77.9,23.09,132,0,0.5,0,4.462,-888.88,,
12-12-17 11:05:00 AM,992.4,26.84,77.5,22.6,128,0,1,0,4.42,-888.88,,
12-12-17 11:10:00 AM,992.3,26.82,76.9,22.45,327,0,1.5,0,4.408,-888.88,,
12-12-17 11:15:00 AM,992.2,27.48,76.5,23.01,329,0,0.5,0,4.408,-888.88,,
12-12-17 11:20:00 AM,992.2,27.21,75.3,22.48,343,0,1.5,0,4.444,-888.88,,
12-12-17 11:25:00 AM,992.1,27.31,75.4,22.6,347,1,2.5,0,4.453,-888.88,,
12-12-17 11:30:00 AM,992,28.27,74.8,23.4,330,0.5,2.5,0,4.408,-888.88,,
12-12-17 11:35:00 AM,992,27.36,72.6,22.03,341,1,3,0,4.421,-888.88,,
12-12-17 11:40:00 AM,991.8,26.84,74.4,21.93,326,0.5,3,0,4.454,-888.88,,
12-12-17 11:45:00 AM,991.7,27.04,75.2,22.3,327,0,1.5,0,4.447,-888.88,,
12-12-17 11:50:00 AM,991.6,28.67,74.2,23.65,347,0,1,0,4.397,-888.88,,
12-12-17 11:55:00 AM,991.5,28.99,71.8,23.41,348,0,2,0,4.448,-888.88,,
12-12-17 12:00:00 PM,991.4,29.11,70.7,23.27,291,0,2,0,4.462,-888.88,,
12-12-17 12:05:00 PM,991.3,28.49,69.9,22.49,327,0.5,2.5,0,4.421,-888.88,,
12-12-17 12:10:00 PM,991.2,28.27,69.3,22.14,274,1,2,0,4.435,-888.88,,
12-12-17 12:15:00 PM,991,29.14,69.1,22.92,110,0,2,0,4.456,-888.88,,
12-12-17 12:20:00 PM,990.9,30.67,67.2,23.92,324,0,2,0,4.408,-888.88,,
12-12-17 12:25:00 PM,990.8,28.49,65.2,21.35,298,1,2.5,0,4.406,-888.88,,
12-12-17 12:30:00 PM,990.6,28.44,66.9,21.72,313,0.5,2,0,4.474,-888.88,,
12-12-17 12:35:00 PM,990.5,28.17,66.9,21.46,256,0.5,2.5,0,4.444,-888.88,,
12-12-17 12:40:00 PM,990.3,29.19,69.2,22.99,110,0,2,0,4.395,-888.88,,
12-12-17 12:45:00 PM,990.1,30.07,66.8,23.24,55,0.5,2,0,4.456,-888.88,,
12-12-17 12:50:00 PM,990.1,29.74,65.2,22.53,51,0.5,3,0,4.468,-888.88,,
12-12-17 12:55:00 PM,990,28.39,67.3,21.77,10,0.5,3,0,4.408,-888.88,,
12-12-17 01:00:00 PM,990,28.39,68.7,22.11,28,0,1,0,4.433,-888.88,,
12-12-17 01:05:00 PM,989.9,27.92,68.8,21.69,357,0.5,2,0,4.463,-888.88,,
12-12-17 01:10:00 PM,989.8,27.36,69.8,21.38,348,1,2.5,0,4.438,-888.88,,
12-12-17 01:15:00 PM,989.6,27.95,70.5,22.11,350,0.5,2,0,4.418,-888.88,,
12-12-17 01:20:00 PM,989.5,29.41,68.1,22.94,345,0.5,2,0,4.456,-888.88,,
12-12-17 01:25:00 PM,989.4,29.59,65.4,22.44,344,1,2.5,0,4.451,-888.88,,
12-12-17 01:30:00 PM,989.2,30.24,64.1,22.73,331,0.5,3,0,4.394,-888.88,,
12-12-17 01:35:00 PM,989.1,30.77,62.8,22.89,344,0,0.5,0,4.451,-888.88,,
12-12-17 01:40:00 PM,989,30.65,61.8,22.5,62,0,1.5,0,4.465,-888.88,,
12-12-17 01:45:00 PM,988.9,30.65,61,22.29,355,0,2,0,4.403,-888.88,,
12-12-17 01:50:00 PM,989,30.27,60,21.66,58,0,1.5,0,4.444,-888.88,,
12-12-17 01:55:00 PM,988.9,29.97,60.2,21.43,10,0.5,3,0,4.462,-888.88,,
12-12-17 02:00:00 PM,988.9,30.29,60.8,21.9,277,0,2,0,4.42,-888.88,,
12-12-17 02:05:00 PM,988.8,29.49,60.6,21.09,246,0,1.5,0,4.415,-888.88,,
12-12-17 02:10:00 PM,988.8,29.04,62.8,21.25,227,0,1,0,4.457,-888.88,,
12-12-17 02:15:00 PM,988.7,29.11,63.2,21.43,274,0.5,2,0,4.445,-888.88,,
12-12-17 02:20:00 PM,988.8,28.59,64.1,21.16,350,1,3,0,4.389,-888.88,,
12-12-17 02:25:00 PM,988.6,28.37,64.4,21.03,352,1,2.5,0,4.457,-888.88,,
12-12-17 02:30:00 PM,988.6,28.52,64.6,21.22,350,1.5,3.5,0,4.481,-888.88,,
12-12-17 02:35:00 PM,988.6,29.04,63,21.3,341,1,2.5,0,4.403,-888.88,,
12-12-17 02:40:00 PM,988.6,29.29,62.8,21.49,352,0,1.5,0,4.427,-888.88,,
12-12-17 02:45:00 PM,988.6,30.04,62.6,22.14,4,0,2,0,4.459,-888.88,,
12-12-17 02:50:00 PM,988.5,29.82,61,21.51,4,0.5,2,0,4.432,-888.88,,
12-12-17 02:55:00 PM,988.5,29.92,61.7,21.79,41,0,1,0,4.429,-888.88,,
12-12-17 03:00:00 PM,988.4,29.49,61.9,21.44,357,0.5,2.5,0,4.456,-888.88,,
12-12-17 03:05:00 PM,988.4,30.09,61.9,22.01,4,0.5,1.5,0,4.432,-888.88,,
12-12-17 03:10:00 PM,988.3,30.04,61.5,21.85,329,0.5,2,0,4.417,-888.88,,
12-12-17 03:15:00 PM,988.3,30.57,61.3,22.3,309,0,2.5,0,4.456,-888.88,,
